crop,N,P,K,temperature,humidity,ph,rainfall,soil_type,family
barley,17,36,0,29.01,58.45,,,Red,Poaceae
wheat,10,32,11,31.19,57.06,,,Red,Poaceae
ground nuts,13,10,8,24.32,46.37,,,Sandy,Fabaceae
ground nuts,11,17,4,27.82,58.73,,,Loamy,Fabaceae
tobacco,12,14,0,29.29,73.05,,,Sandy,Solanaceae
wheat,4,27,7,33.05,59.1,,,Loamy,Poaceae
ground nuts,41,0,2,30.4,60.08,,,Loamy,Fabaceae
tobacco,12,14,0,26.8,53.34,,,Red,Solanaceae
oil seeds,18,27,1,22.1,47.1,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
millets,20,20,0,31.57,49.29,,,Sandy,Poaceae
wheat,21,21,0,30.49,61.62,,,Clayey,Poaceae
tobacco,14,43,1,33.16,70.77,,,Sandy,Solanaceae
ground nuts,7,17,0,25.11,67.21,,,Clayey,Fabaceae
wheat,6,32,0,32.74,60.15,,,Black,Poaceae
ground nuts,9,19,10,27.57,60.24,,,Black,Fabaceae
pulses,27,24,2,22.71,50.4,,,Black,Fabaceae
pulses,36,0,2,28.32,57.04,,,Black,Fabaceae
pulses,20,16,0,30.56,52.13,,,Clayey,Fabaceae
millets,31,0,0,29.09,44.8,,,Black,Poaceae
millets,5,25,23,29.91,71.44,,,Loamy,Poaceae
wheat,37,0,2,30.04,59.31,,,Black,Poaceae
tobacco,5,14,0,31.02,63.58,,,Loamy,Solanaceae
millets,46,0,3,30.45,47.88,,,Red,Poaceae
oil seeds,8,11,11,28.73,61.1,,,Black,"Fabaceae,Brassicaceae,Asteraceae"
sugarcane,11,8,0,25.09,43.46,,,Black,Poaceae
pulses,9,19,17,26.06,45.12,,,Clayey,Fabaceae
oil seeds,8,14,20,27.7,52.81,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
wheat,18,34,2,33.17,57.64,,,Red,Poaceae
sugarcane,6,18,18,24.5,53.2,,,Sandy,Poaceae
wheat,42,0,0,29.08,60.86,,,Loamy,Poaceae
pulses,6,29,14,34.13,51.37,,,Clayey,Fabaceae
barley,11,12,0,25.24,50.51,,,Clayey,Poaceae
sugarcane,4,28,6,23.91,49.16,,,Black,Poaceae
oil seeds,9,11,22,27.47,58.55,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
oil seeds,37,0,0,26.71,53.04,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
pulses,27,18,0,25.82,49.88,,,Black,Fabaceae
ground nuts,23,18,2,32.62,66.69,,,Loamy,Fabaceae
millets,11,8,2,36.46,69.63,,,Sandy,Poaceae
sugarcane,40,1,0,28.63,48.69,,,Red,Poaceae
pulses,21,24,0,31.48,74.48,,,Red,Fabaceae
ground nuts,7,25,10,28.57,50.92,,,Clayey,Fabaceae
tobacco,27,18,3,24.06,52.41,,,Black,Solanaceae
tobacco,17,32,4,32.76,50.53,,,Sandy,Solanaceae
barley,14,19,14,27.83,67.66,,,Sandy,Poaceae
tobacco,40,0,1,27.72,53.82,,,Clayey,Solanaceae
millets,6,14,21,26.97,44.41,,,Loamy,Poaceae
sugarcane,14,35,0,34.47,63.73,,,Red,Poaceae
millets,8,16,17,39.41,72.15,,,Black,Poaceae
pulses,6,18,15,35,63.21,,,Red,Fabaceae
sugarcane,39,4,0,33.33,65.37,,,Black,Poaceae
millets,23,22,0,37.4,66.12,,,Loamy,Poaceae
pulses,11,17,0,21.33,59.53,,,Red,Fabaceae
barley,9,17,13,31.46,62,,,Black,Poaceae
sugarcane,44,4,0,33.94,65,,,Red,Poaceae
sugarcane,25,23,4,26.24,43.51,,,Red,Poaceae
tobacco,18,30,4,32.76,52.66,,,Clayey,Solanaceae
wheat,15,37,0,33.93,52.27,,,Clayey,Poaceae
sugarcane,38,2,0,40,71.21,,,Clayey,Poaceae
barley,25,19,1,31.97,58.12,,,Sandy,Poaceae
tobacco,23,18,0,37,55.83,,,Black,Solanaceae
ground nuts,17,44,3,22.38,50.14,,,Red,Fabaceae
wheat,11,9,4,29.83,52.91,,,Sandy,Poaceae
wheat,18,42,0,34.6,57.76,,,Sandy,Poaceae
sugarcane,36,0,0,24.63,50.31,,,Sandy,Poaceae
sugarcane,5,23,6,34.16,69.55,,,Clayey,Poaceae
sugarcane,39,3,0,28.72,55.54,,,Sandy,Poaceae
wheat,38,0,0,31.48,49.9,,,Sandy,Poaceae
ground nuts,9,36,0,32.88,64.12,,,Red,Fabaceae
millets,18,40,4,34.58,65.76,,,Sandy,Poaceae
barley,34,4,0,29.02,43.2,,,Sandy,Poaceae
tobacco,13,36,2,35.62,63.55,,,Clayey,Solanaceae
millets,8,12,20,26.47,64.77,,,Red,Poaceae
sugarcane,5,29,6,30.32,69.9,,,Black,Poaceae
tobacco,13,37,4,37.98,63.73,,,Loamy,Solanaceae
oil seeds,9,13,18,24.99,55.26,,,Clayey,"Fabaceae,Brassicaceae,Asteraceae"
wheat,25,14,0,27,44.44,,,Sandy,Poaceae
wheat,36,0,0,26.84,60.73,,,Clayey,Poaceae
tobacco,9,17,14,33.36,58.08,,,Black,Solanaceae
tobacco,8,34,9,26.54,64.11,,,Sandy,Solanaceae
pulses,15,11,21,24.72,63.9,,,Sandy,Fabaceae
millets,9,5,0,23.56,60.5,,,Loamy,Poaceae
sugarcane,11,16,14,30.38,63.85,,,Red,Poaceae
sugarcane,4,16,18,28.1,59.34,,,Loamy,Poaceae
ground nuts,7,27,6,27.21,55.78,,,Red,Fabaceae
pulses,18,21,0,34.83,66.32,,,Black,Fabaceae
millets,38,0,0,27.7,55.91,,,Loamy,Poaceae
wheat,9,37,0,36.99,77.28,,,Black,Poaceae
sugarcane,6,14,2,32.44,66.7,,,Black,Poaceae
pulses,22,20,1,34.35,65.77,,,Clayey,Fabaceae
wheat,40,1,4,31.63,63.91,,,Red,Poaceae
wheat,8,27,6,32.04,75.94,,,Black,Poaceae
ground nuts,34,0,4,28.35,58.1,,,Loamy,Fabaceae
wheat,14,9,0,30.62,58.67,,,Sandy,Poaceae
oil seeds,15,34,0,25.71,43.52,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
oil seeds,37,3,0,33.22,60.99,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
ground nuts,32,2,0,29.92,50.28,,,Clayey,Fabaceae
sugarcane,7,9,3,26.25,53.05,,,Sandy,Poaceae
millets,3,32,7,39.29,62.84,,,Red,Poaceae
pulses,13,31,4,27.21,58.5,,,Black,Fabaceae
wheat,12,40,0,28.88,60.38,,,Red,Poaceae
oil seeds,14,11,4,26.97,51.01,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
tobacco,12,26,11,30.38,63.18,,,Loamy,Solanaceae
tobacco,35,0,0,36.01,67.22,,,Red,Solanaceae
oil seeds,25,23,0,33.67,56.87,,,Sandy,"Fabaceae,Brassicaceae,Asteraceae"
sugarcane,15,45,0,37.68,54.79,,,Sandy,Poaceae
tobacco,7,19,12,22.12,45.25,,,Red,Solanaceae
wheat,16,14,0,32.18,53.93,,,Clayey,Poaceae
oil seeds,11,9,0,33.87,55.06,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
pulses,33,3,4,32.84,55.64,,,Black,Fabaceae
pulses,9,36,2,29.85,63.07,,,Sandy,Fabaceae
pulses,18,19,0,24.47,48.15,,,Clayey,Fabaceae
wheat,24,14,0,25.43,56.68,,,Red,Poaceae
tobacco,18,42,0,32.52,76.7,,,Sandy,Solanaceae
wheat,35,0,0,22.93,53.13,,,Red,Poaceae
oil seeds,4,29,10,35.01,59.29,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
ground nuts,30,2,1,28.79,50.73,,,Black,Fabaceae
ground nuts,20,22,3,25.3,56.4,,,Black,Fabaceae
pulses,6,5,1,34.09,58.05,,,Clayey,Fabaceae
ground nuts,8,17,19,22.04,58.49,,,Loamy,Fabaceae
millets,41,2,0,22.5,51.88,,,Loamy,Poaceae
ground nuts,11,15,9,38.05,71.56,,,Clayey,Fabaceae
tobacco,6,5,2,28.21,59.97,,,Red,Solanaceae
oil seeds,7,24,4,35.11,69.12,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
millets,18,22,0,33.34,55.54,,,Loamy,Poaceae
barley,22,20,0,28.36,53.52,,,Sandy,Poaceae
sugarcane,20,22,2,30.1,74.95,,,Sandy,Poaceae
wheat,5,27,8,28.07,60.67,,,Clayey,Poaceae
tobacco,14,8,4,27.75,63.56,,,Black,Solanaceae
barley,11,32,9,34.57,67.12,,,Loamy,Poaceae
millets,22,25,0,24.58,66.09,,,Clayey,Poaceae
millets,27,22,4,25.28,48.9,,,Loamy,Poaceae
oil seeds,15,12,3,21.29,52.95,,,Black,"Fabaceae,Brassicaceae,Asteraceae"
pulses,13,37,3,34.65,67.45,,,Clayey,Fabaceae
barley,41,0,0,32.71,63.72,,,Red,Poaceae
tobacco,40,1,0,29.61,74.1,,,Clayey,Solanaceae
sugarcane,24,25,0,27.26,59.75,,,Black,Poaceae
millets,20,20,0,31.1,59.38,,,Black,Poaceae
ground nuts,19,15,13,27.62,42.65,,,Red,Fabaceae
sugarcane,17,40,0,23.39,51.7,,,Sandy,Poaceae
wheat,8,41,0,30.76,65.37,,,Black,Poaceae
tobacco,16,43,1,27.59,52.68,,,Black,Solanaceae
barley,12,14,0,29,51.21,,,Sandy,Poaceae
sugarcane,3,13,19,30.55,55.03,,,Sandy,Poaceae
sugarcane,25,26,0,28.25,51.77,,,Loamy,Poaceae
tobacco,12,5,1,21.43,41.07,,,Red,Solanaceae
oil seeds,22,19,0,22.87,46.84,,,Sandy,"Fabaceae,Brassicaceae,Asteraceae"
pulses,8,29,11,32.81,69.92,,,Clayey,Fabaceae
wheat,10,39,0,26.37,67.22,,,Black,Poaceae
wheat,8,20,12,33.72,60.97,,,Sandy,Poaceae
barley,12,27,5,24.53,55.6,,,Black,Poaceae
tobacco,6,33,9,25.84,58.46,,,Loamy,Solanaceae
oil seeds,46,0,3,23.79,54.8,,,Black,"Fabaceae,Brassicaceae,Asteraceae"
oil seeds,22,22,0,27.6,61.91,,,Sandy,"Fabaceae,Brassicaceae,Asteraceae"
oil seeds,10,34,0,38.17,72.1,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
wheat,12,24,12,27.77,55.5,,,Red,Poaceae
sugarcane,9,22,15,30.42,47.39,,,Clayey,Poaceae
pulses,26,19,3,32.29,54.87,,,Clayey,Fabaceae
ground nuts,8,34,8,32.93,56.43,,,Black,Fabaceae
pulses,1,15,23,22.42,43.59,,,Sandy,Fabaceae
sugarcane,18,36,1,29,67.64,,,Black,Poaceae
sugarcane,11,31,8,40,78.73,,,Red,Poaceae
tobacco,9,32,10,28.5,54.54,,,Loamy,Solanaceae
pulses,6,30,0,30.08,70.31,,,Sandy,Fabaceae
barley,10,35,0,32.45,71.13,,,Sandy,Poaceae
oil seeds,41,0,3,26.64,54.15,,,Clayey,"Fabaceae,Brassicaceae,Asteraceae"
barley,9,16,18,30.48,61.59,,,Loamy,Poaceae
ground nuts,5,24,6,28.25,54.87,,,Red,Fabaceae
pulses,14,15,10,27.53,40.07,,,Sandy,Fabaceae
pulses,6,29,7,39.78,63.55,,,Clayey,Fabaceae
wheat,7,32,3,32.23,74.54,,,Sandy,Poaceae
pulses,39,2,0,29.54,68.62,,,Red,Fabaceae
tobacco,44,0,0,32.26,74.11,,,Clayey,Solanaceae
wheat,14,33,11,27.46,56.08,,,Red,Poaceae
millets,31,3,3,28.55,51.94,,,Clayey,Poaceae
ground nuts,10,14,12,35.4,62.35,,,Sandy,Fabaceae
wheat,12,5,3,23.84,40.24,,,Sandy,Poaceae
millets,42,0,0,25.58,52.45,,,Black,Poaceae
wheat,11,31,8,27.49,58.98,,,Red,Poaceae
pulses,11,39,1,30.72,67.49,,,Red,Fabaceae
millets,6,34,2,31.74,69.49,,,Clayey,Poaceae
ground nuts,7,36,4,39.11,68.35,,,Sandy,Fabaceae
pulses,9,41,3,28.91,63.15,,,Red,Fabaceae
tobacco,37,0,0,27.52,67.88,,,Black,Solanaceae
barley,25,22,0,25.41,59.6,,,Loamy,Poaceae
wheat,36,0,2,32.18,68.67,,,Red,Poaceae
wheat,8,13,11,26.93,61.89,,,Loamy,Poaceae
sugarcane,8,10,10,34.46,54.47,,,Loamy,Poaceae
oil seeds,37,0,0,37.11,57.52,,,Black,"Fabaceae,Brassicaceae,Asteraceae"
barley,17,20,0,25.4,51.85,,,Clayey,Poaceae
ground nuts,33,1,0,23.08,56.85,,,Red,Fabaceae
millets,12,14,4,29.05,51.18,,,Black,Poaceae
pulses,45,0,0,30.88,62,,,Red,Fabaceae
ground nuts,43,0,2,35.86,73.75,,,Loamy,Fabaceae
tobacco,10,30,10,26.9,58.33,,,Black,Solanaceae
wheat,34,0,0,29.43,42.85,,,Clayey,Poaceae
sugarcane,18,15,1,31.68,62.82,,,Loamy,Poaceae
oil seeds,19,18,2,31.14,61.64,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
wheat,11,14,0,24.57,61.8,,,Loamy,Poaceae
tobacco,8,27,5,28.82,61.83,,,Red,Solanaceae
barley,44,0,0,34.14,52.29,,,Red,Poaceae
wheat,37,0,0,32.65,70.55,,,Clayey,Poaceae
ground nuts,1,22,19,32.84,66.23,,,Black,Fabaceae
oil seeds,25,18,3,29.04,61.31,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
wheat,36,0,1,32.43,58.32,,,Sandy,Poaceae
ground nuts,36,0,0,34.77,69.36,,,Clayey,Fabaceae
sugarcane,21,16,0,29.15,57.25,,,Clayey,Poaceae
sugarcane,40,0,0,35.63,59.21,,,Loamy,Poaceae
ground nuts,6,29,3,24.99,51.26,,,Sandy,Fabaceae
millets,16,38,0,25.09,62.93,,,Black,Poaceae
ground nuts,26,24,3,29.11,56.91,,,Black,Fabaceae
tobacco,5,32,3,30.58,61.29,,,Black,Solanaceae
barley,14,37,0,24.2,55.48,,,Black,Poaceae
tobacco,13,9,2,20.69,57.12,,,Sandy,Solanaceae
millets,10,28,11,27.56,67.78,,,Red,Poaceae
oil seeds,16,38,0,33.72,57.94,,,Black,"Fabaceae,Brassicaceae,Asteraceae"
ground nuts,14,36,0,36.86,66.97,,,Clayey,Fabaceae
tobacco,12,10,16,20.76,48.98,,,Black,Solanaceae
millets,37,0,0,35.38,56.76,,,Black,Poaceae
oil seeds,14,12,15,28.96,64.48,,,Clayey,"Fabaceae,Brassicaceae,Asteraceae"
ground nuts,14,17,20,32.64,66.3,,,Black,Fabaceae
pulses,16,17,2,23.55,54.07,,,Loamy,Fabaceae
tobacco,9,4,1,27.06,59.18,,,Black,Solanaceae
tobacco,5,18,17,22,57.32,,,Sandy,Solanaceae
sugarcane,10,41,0,29.11,60.77,,,Red,Poaceae
oil seeds,27,19,0,28.85,63.24,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
wheat,4,26,4,30.29,53.7,,,Loamy,Poaceae
ground nuts,4,17,17,21.37,53.85,,,Sandy,Fabaceae
pulses,36,0,0,34.88,62.36,,,Clayey,Fabaceae
barley,7,15,9,26.02,65.02,,,Loamy,Poaceae
tobacco,6,12,0,24.9,59.13,,,Loamy,Solanaceae
barley,9,29,10,39.86,74.47,,,Red,Poaceae
wheat,24,24,0,34.01,55.99,,,Sandy,Poaceae
wheat,43,0,0,39.59,72.27,,,Sandy,Poaceae
tobacco,33,0,1,29.71,48.75,,,Loamy,Solanaceae
millets,22,22,0,32,72.09,,,Loamy,Poaceae
wheat,18,37,0,39.03,74.51,,,Loamy,Poaceae
ground nuts,8,25,13,30.53,70.52,,,Sandy,Fabaceae
wheat,4,31,12,37.44,60.97,,,Red,Poaceae
sugarcane,40,0,3,25.65,56.93,,,Clayey,Poaceae
tobacco,41,2,0,27,54.79,,,Loamy,Solanaceae
millets,34,4,0,28.27,45.54,,,Loamy,Poaceae
barley,44,4,0,39.37,73.58,,,Sandy,Poaceae
oil seeds,40,2,1,29.14,54.24,,,Black,"Fabaceae,Brassicaceae,Asteraceae"
barley,10,18,4,31.76,43.24,,,Clayey,Poaceae
tobacco,11,36,0,27.27,59.89,,,Sandy,Solanaceae
millets,10,9,2,24,49.08,,,Red,Poaceae
millets,14,34,3,34.15,67.47,,,Black,Poaceae
pulses,35,4,0,28.67,58.79,,,Sandy,Fabaceae
oil seeds,10,13,9,30.11,63.4,,,Sandy,"Fabaceae,Brassicaceae,Asteraceae"
tobacco,4,21,19,38.97,55.72,,,Black,Solanaceae
barley,33,1,4,32.02,60.85,,,Black,Poaceae
ground nuts,9,15,2,27.05,58.49,,,Sandy,Fabaceae
tobacco,17,31,0,29.75,61.63,,,Black,Solanaceae
tobacco,14,13,16,35.91,52.46,,,Sandy,Solanaceae
pulses,36,0,2,23.45,51.03,,,Black,Fabaceae
ground nuts,40,1,3,35.86,70.31,,,Clayey,Fabaceae
pulses,39,0,4,29.26,71.92,,,Clayey,Fabaceae
barley,9,14,0,35.79,66.77,,,Loamy,Poaceae
barley,17,15,1,26.49,47.23,,,Red,Poaceae
tobacco,10,41,0,25.05,57.08,,,Clayey,Solanaceae
pulses,13,13,16,27.87,61.38,,,Red,Fabaceae
tobacco,40,0,0,20.76,55.99,,,Clayey,Solanaceae
tobacco,1,17,23,22.3,56.51,,,Sandy,Solanaceae
sugarcane,20,14,0,32.17,55.02,,,Sandy,Poaceae
sugarcane,33,1,4,32.86,59.79,,,Clayey,Poaceae
barley,17,12,0,28.58,56.91,,,Red,Poaceae
wheat,5,29,3,30.9,68.25,,,Sandy,Poaceae
millets,22,26,0,28.35,48.46,,,Clayey,Poaceae
sugarcane,17,16,0,30.44,69.49,,,Red,Poaceae
millets,22,17,0,22.26,42.14,,,Loamy,Poaceae
barley,13,34,7,27.59,59.58,,,Sandy,Poaceae
oil seeds,23,22,0,28,41.61,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
sugarcane,34,1,0,29.15,57.67,,,Black,Poaceae
tobacco,34,4,0,34.1,57.33,,,Black,Solanaceae
ground nuts,5,14,0,26.55,52.44,,,Black,Fabaceae
tobacco,7,15,17,26.56,57.43,,,Red,Solanaceae
sugarcane,13,42,0,31.72,58.72,,,Sandy,Poaceae
millets,11,30,8,31.42,59.9,,,Black,Poaceae
wheat,32,0,4,30.09,46.89,,,Loamy,Poaceae
sugarcane,38,3,2,28.94,62.47,,,Loamy,Poaceae
wheat,17,43,0,39.33,59.27,,,Clayey,Poaceae
barley,17,14,0,29.89,55.53,,,Loamy,Poaceae
pulses,33,2,4,30.28,56.11,,,Sandy,Fabaceae
millets,10,27,3,40,63.63,,,Clayey,Poaceae
wheat,18,17,0,36.4,55.11,,,Red,Poaceae
millets,25,18,0,27.28,47.79,,,Clayey,Poaceae
pulses,8,10,0,24.71,50.55,,,Red,Fabaceae
pulses,26,20,3,29.48,59.59,,,Black,Fabaceae
sugarcane,15,12,2,31,51.8,,,Sandy,Poaceae
pulses,12,39,3,28.55,67.66,,,Loamy,Fabaceae
sugarcane,12,13,3,30.3,45.03,,,Loamy,Poaceae
millets,25,14,1,23.43,55.73,,,Sandy,Poaceae
sugarcane,12,10,4,30.56,67.31,,,Clayey,Poaceae
wheat,4,27,11,27.68,57.8,,,Red,Poaceae
oil seeds,12,43,0,25.34,50.98,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
barley,7,5,0,31.8,56.53,,,Loamy,Poaceae
ground nuts,12,30,9,35.49,77.62,,,Clayey,Fabaceae
oil seeds,14,32,6,26.52,47.52,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
barley,42,0,3,32.94,50.95,,,Sandy,Poaceae
tobacco,12,38,0,27.87,49.55,,,Clayey,Solanaceae
barley,2,34,13,29.86,65.84,,,Red,Poaceae
tobacco,27,20,0,30.39,54.61,,,Black,Solanaceae
millets,7,11,0,23.19,50.83,,,Sandy,Poaceae
sugarcane,12,10,2,25.12,58.07,,,Sandy,Poaceae
oil seeds,37,0,0,38.48,80,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
barley,2,17,17,25.8,57.61,,,Red,Poaceae
ground nuts,16,12,3,25.27,55.44,,,Clayey,Fabaceae
ground nuts,10,36,9,26.56,58.48,,,Sandy,Fabaceae
barley,12,25,12,24.99,65.8,,,Black,Poaceae
oil seeds,11,20,16,28.61,46.05,,,Sandy,"Fabaceae,Brassicaceae,Asteraceae"
ground nuts,4,18,22,32.63,64.54,,,Clayey,Fabaceae
oil seeds,30,2,3,24.98,47.19,,,Sandy,"Fabaceae,Brassicaceae,Asteraceae"
tobacco,17,36,2,31.01,66.62,,,Sandy,Solanaceae
oil seeds,14,9,8,31.29,59.62,,,Sandy,"Fabaceae,Brassicaceae,Asteraceae"
pulses,10,32,4,32.1,50.44,,,Red,Fabaceae
pulses,45,0,3,28.35,59.56,,,Red,Fabaceae
wheat,39,0,0,26.57,54.52,,,Black,Poaceae
ground nuts,6,28,5,40,77.35,,,Sandy,Fabaceae
ground nuts,41,2,0,37.24,59.64,,,Red,Fabaceae
sugarcane,8,10,17,28.4,57.3,,,Clayey,Poaceae
tobacco,10,9,13,27.47,58.13,,,Black,Solanaceae
sugarcane,17,14,13,32.01,56.9,,,Red,Poaceae
pulses,39,0,1,23.69,59.77,,,Clayey,Fabaceae
wheat,15,11,0,26.8,60.69,,,Loamy,Poaceae
ground nuts,37,0,3,32.37,56.56,,,Sandy,Fabaceae
millets,13,35,0,23.86,55.45,,,Loamy,Poaceae
millets,37,0,0,24.86,54.46,,,Clayey,Poaceae
pulses,22,19,0,29.78,59.94,,,Sandy,Fabaceae
sugarcane,14,11,2,27.48,60.62,,,Black,Poaceae
sugarcane,11,38,4,36.73,71.35,,,Black,Poaceae
pulses,13,38,0,27.49,63.32,,,Red,Fabaceae
oil seeds,21,23,0,30.69,59.81,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
barley,40,3,0,29.14,58.46,,,Loamy,Poaceae
tobacco,31,3,0,23.05,52.61,,,Black,Solanaceae
ground nuts,5,19,8,29.48,60.63,,,Clayey,Fabaceae
pulses,12,38,3,25.33,53.26,,,Red,Fabaceae
oil seeds,42,0,0,26,57.01,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
sugarcane,38,0,0,30.09,62.9,,,Red,Poaceae
pulses,14,32,0,27.83,53.2,,,Loamy,Fabaceae
tobacco,12,8,4,36.87,61.5,,,Loamy,Solanaceae
millets,20,23,0,23.11,53.38,,,Black,Poaceae
tobacco,7,4,1,23.82,59.74,,,Black,Solanaceae
tobacco,33,0,0,34.2,72.31,,,Black,Solanaceae
oil seeds,13,9,0,34.22,74.96,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
millets,9,44,0,34.68,76.53,,,Black,Poaceae
barley,9,37,0,24.22,50.03,,,Clayey,Poaceae
oil seeds,8,7,1,34.25,73.29,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
barley,1,27,8,31.43,64.88,,,Sandy,Poaceae
barley,14,17,1,31.14,61.27,,,Black,Poaceae
ground nuts,26,18,0,24.69,54.86,,,Black,Fabaceae
wheat,20,18,0,30.39,67.95,,,Sandy,Poaceae
millets,15,15,3,28.44,46.2,,,Clayey,Poaceae
pulses,1,25,23,30.6,56.63,,,Black,Fabaceae
pulses,32,4,2,33.35,59.4,,,Loamy,Fabaceae
pulses,37,2,1,23.15,58.66,,,Loamy,Fabaceae
pulses,25,18,4,34.48,70.08,,,Clayey,Fabaceae
ground nuts,10,32,1,28.39,51.27,,,Clayey,Fabaceae
wheat,9,27,9,39.9,73.93,,,Black,Poaceae
ground nuts,12,8,18,29.66,49.78,,,Black,Fabaceae
ground nuts,4,27,9,30.69,58.35,,,Black,Fabaceae
tobacco,5,33,12,28.52,72.19,,,Clayey,Solanaceae
millets,12,20,9,31.01,60.4,,,Clayey,Poaceae
oil seeds,12,33,0,36.9,52.23,,,Black,"Fabaceae,Brassicaceae,Asteraceae"
sugarcane,35,0,0,29.16,61.51,,,Black,Poaceae
ground nuts,18,23,0,27.28,53.81,,,Sandy,Fabaceae
barley,14,32,2,33.4,58.26,,,Red,Poaceae
barley,11,12,0,31.02,54.58,,,Red,Poaceae
oil seeds,26,24,0,24.23,64.12,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
oil seeds,9,11,19,21.96,40.71,,,Clayey,"Fabaceae,Brassicaceae,Asteraceae"
ground nuts,9,37,0,21.52,61.31,,,Loamy,Fabaceae
barley,12,42,0,29.67,64.78,,,Black,Poaceae
pulses,33,4,1,30.52,62.11,,,Black,Fabaceae
oil seeds,9,22,19,32.62,59.63,,,Clayey,"Fabaceae,Brassicaceae,Asteraceae"
tobacco,10,8,11,28.56,43.97,,,Loamy,Solanaceae
pulses,10,32,9,35.74,66.71,,,Sandy,Fabaceae
tobacco,12,32,0,26.35,50.4,,,Black,Solanaceae
tobacco,39,0,2,28.08,58.23,,,Clayey,Solanaceae
wheat,20,21,1,32.56,71.98,,,Loamy,Poaceae
wheat,19,16,0,29.64,49.17,,,Clayey,Poaceae
ground nuts,5,18,16,31.55,58.9,,,Sandy,Fabaceae
pulses,33,0,0,35.51,53.67,,,Clayey,Fabaceae
barley,9,39,0,40,65.13,,,Loamy,Poaceae
pulses,8,17,16,27.91,62.4,,,Red,Fabaceae
wheat,23,18,0,23.03,49.38,,,Black,Poaceae
tobacco,39,4,4,25.88,54.24,,,Clayey,Solanaceae
tobacco,35,2,2,31.64,51.55,,,Loamy,Solanaceae
tobacco,7,21,12,27.32,59.41,,,Loamy,Solanaceae
sugarcane,8,10,10,30.04,44.44,,,Clayey,Poaceae
ground nuts,10,37,3,37.53,59.1,,,Red,Fabaceae
tobacco,16,27,0,33.8,60.2,,,Sandy,Solanaceae
ground nuts,11,21,12,21.7,60.92,,,Sandy,Fabaceae
ground nuts,4,32,5,31.15,63.09,,,Clayey,Fabaceae
wheat,36,0,0,33.97,66.11,,,Clayey,Poaceae
tobacco,30,0,0,32.16,70.3,,,Black,Solanaceae
wheat,18,20,0,29.46,43.41,,,Black,Poaceae
tobacco,18,19,1,28.74,50.71,,,Loamy,Solanaceae
sugarcane,37,3,4,40,74.62,,,Red,Poaceae
oil seeds,36,3,4,32.21,72.67,,,Clayey,"Fabaceae,Brassicaceae,Asteraceae"
oil seeds,19,26,4,25.85,55.63,,,Clayey,"Fabaceae,Brassicaceae,Asteraceae"
oil seeds,14,13,11,30.45,71.76,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
ground nuts,10,12,12,20.48,55.53,,,Loamy,Fabaceae
pulses,11,39,2,34.12,58.21,,,Sandy,Fabaceae
ground nuts,9,18,3,27.08,64.97,,,Red,Fabaceae
millets,39,0,3,27.06,51.6,,,Clayey,Poaceae
barley,12,19,14,39.89,63.45,,,Sandy,Poaceae
pulses,3,25,12,33.18,56.59,,,Black,Fabaceae
pulses,34,1,0,32.8,44.88,,,Red,Fabaceae
wheat,18,38,3,25.71,51.75,,,Black,Poaceae
tobacco,7,33,7,37.68,67.03,,,Red,Solanaceae
sugarcane,12,37,0,24.32,56.65,,,Red,Poaceae
tobacco,40,0,0,25.38,60.83,,,Clayey,Solanaceae
barley,24,21,0,34.73,68.13,,,Sandy,Poaceae
barley,20,19,0,35.89,52.9,,,Red,Poaceae
tobacco,16,9,3,34.17,68.22,,,Loamy,Solanaceae
millets,28,24,0,24.46,65.27,,,Red,Poaceae
tobacco,7,18,15,36.68,65.54,,,Red,Solanaceae
pulses,16,8,0,26.5,57.72,,,Red,Fabaceae
millets,8,41,0,35.74,79.96,,,Clayey,Poaceae
pulses,25,32,0,32.83,69.35,,,Red,Fabaceae
pulses,7,27,11,33.07,62.75,,,Clayey,Fabaceae
oil seeds,0,14,22,26.12,46.35,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
pulses,14,9,13,30.64,61.94,,,Red,Fabaceae
